DEBUG [08/19/2024 11:28:56 AM] /usr/local/bin/chakra_converter --input_type PyTorch --input_filename pytorch_et_1_plus.json --output_filename final.1.et
INFO [08/19/2024 11:28:56 AM] Loading PyTorch execution traces from file.
INFO [08/19/2024 11:28:56 AM] Extracting and processing node data from execution trace.
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1777 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1777 now has a data dependency on non-GPU Node ID 1776
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1778 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1778 now has a data dependency on non-GPU Node ID 1777
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1779 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1779 now has a data dependency on non-GPU Node ID 1778
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1780 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1780 now has a data dependency on non-GPU Node ID 1779
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1781 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1781 now has a data dependency on non-GPU Node ID 1780
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1782 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1782 now has a data dependency on non-GPU Node ID 1781
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1783 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1783 now has a data dependency on non-GPU Node ID 1782
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1784 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1784 now has a data dependency on non-GPU Node ID 1783
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1785 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1785 now has a data dependency on non-GPU Node ID 1784
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1786 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1786 now has a data dependency on non-GPU Node ID 1785
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1787 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1787 now has a data dependency on non-GPU Node ID 1786
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1788 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1788 now has a data dependency on non-GPU Node ID 1787
DEBUG [08/19/2024 11:28:56 AM] GPU Node ID 1789 now has a data dependency on Node ID 1788
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1790 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1790 now has a data dependency on non-GPU Node ID 1788
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1791 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1791 now has a data dependency on non-GPU Node ID 1790
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1792 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1792 now has a data dependency on non-GPU Node ID 1791
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1793 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1793 now has a data dependency on non-GPU Node ID 1792
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1794 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1794 now has a data dependency on non-GPU Node ID 1793
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1795 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1795 now has a data dependency on non-GPU Node ID 1794
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1796 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1796 now has a data dependency on non-GPU Node ID 1795
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1797 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1797 now has a data dependency on non-GPU Node ID 1796
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1798 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1798 now has a data dependency on non-GPU Node ID 1797
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1799 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1799 now has a data dependency on non-GPU Node ID 1798
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1800 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1800 now has a data dependency on non-GPU Node ID 1799
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1801 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1801 now has a data dependency on non-GPU Node ID 1800
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1802 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1802 now has a data dependency on non-GPU Node ID 1801
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1803 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1803 now has a data dependency on non-GPU Node ID 1802
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1804 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1804 now has a data dependency on non-GPU Node ID 1803
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1805 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1805 now has a data dependency on non-GPU Node ID 1804
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1806 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1806 now has a data dependency on non-GPU Node ID 1805
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1807 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1807 now has a data dependency on non-GPU Node ID 1806
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1808 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1808 now has a data dependency on non-GPU Node ID 1807
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1809 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1809 now has a data dependency on non-GPU Node ID 1808
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1810 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1810 now has a data dependency on non-GPU Node ID 1809
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1811 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1811 now has a data dependency on non-GPU Node ID 1810
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1812 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1812 now has a data dependency on non-GPU Node ID 1811
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1813 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1813 now has a data dependency on non-GPU Node ID 1812
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1814 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1814 now has a data dependency on non-GPU Node ID 1813
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1815 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1815 now has a data dependency on non-GPU Node ID 1814
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1816 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1816 now has a data dependency on non-GPU Node ID 1815
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1817 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1817 now has a data dependency on non-GPU Node ID 1816
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1818 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1818 now has a data dependency on non-GPU Node ID 1817
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1819 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1819 now has a data dependency on non-GPU Node ID 1818
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1820 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1820 now has a data dependency on non-GPU Node ID 1819
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1821 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1821 now has a data dependency on non-GPU Node ID 1820
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1822 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1822 now has a data dependency on non-GPU Node ID 1821
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1823 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1823 now has a data dependency on non-GPU Node ID 1822
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1824 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1824 now has a data dependency on non-GPU Node ID 1823
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1825 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1825 now has a data dependency on non-GPU Node ID 1824
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1826 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1826 now has a data dependency on non-GPU Node ID 1825
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1827 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1827 now has a data dependency on non-GPU Node ID 1826
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1828 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1828 now has a data dependency on non-GPU Node ID 1827
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1829 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1829 now has a data dependency on non-GPU Node ID 1828
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1830 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1830 now has a data dependency on non-GPU Node ID 1829
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1831 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1831 now has a data dependency on non-GPU Node ID 1830
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1832 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1832 now has a data dependency on non-GPU Node ID 1831
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1833 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1833 now has a data dependency on non-GPU Node ID 1832
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1834 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1834 now has a data dependency on non-GPU Node ID 1833
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1835 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1835 now has a data dependency on non-GPU Node ID 1834
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1836 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1836 now has a data dependency on non-GPU Node ID 1835
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1837 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1837 now has a data dependency on non-GPU Node ID 1836
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1838 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1838 now has a data dependency on non-GPU Node ID 1837
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1839 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1839 now has a data dependency on non-GPU Node ID 1838
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1840 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1840 now has a data dependency on non-GPU Node ID 1839
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1841 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1841 now has a data dependency on non-GPU Node ID 1840
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1842 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1842 now has a data dependency on non-GPU Node ID 1841
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1843 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1843 now has a data dependency on non-GPU Node ID 1842
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1844 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1844 now has a data dependency on non-GPU Node ID 1843
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1845 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1845 now has a data dependency on non-GPU Node ID 1844
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1846 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1846 now has a data dependency on non-GPU Node ID 1845
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1847 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1847 now has a data dependency on non-GPU Node ID 1846
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1848 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1848 now has a data dependency on non-GPU Node ID 1847
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1849 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1849 now has a data dependency on non-GPU Node ID 1848
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1850 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1850 now has a data dependency on non-GPU Node ID 1849
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1851 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1851 now has a data dependency on non-GPU Node ID 1850
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1852 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1852 now has a data dependency on non-GPU Node ID 1851
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1853 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1853 now has a data dependency on non-GPU Node ID 1852
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1854 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1854 now has a data dependency on non-GPU Node ID 1853
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1855 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1855 now has a data dependency on non-GPU Node ID 1854
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1856 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1856 now has a data dependency on non-GPU Node ID 1855
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1857 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1857 now has a data dependency on non-GPU Node ID 1856
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1858 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1858 now has a data dependency on non-GPU Node ID 1857
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1859 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1859 now has a data dependency on non-GPU Node ID 1858
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1860 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1860 now has a data dependency on non-GPU Node ID 1859
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1861 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1861 now has a data dependency on non-GPU Node ID 1860
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1862 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1862 now has a data dependency on non-GPU Node ID 1861
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1863 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1863 now has a data dependency on non-GPU Node ID 1862
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1864 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1864 now has a data dependency on non-GPU Node ID 1863
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1865 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1865 now has a data dependency on non-GPU Node ID 1864
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1866 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1866 now has a data dependency on non-GPU Node ID 1865
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1867 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1867 now has a data dependency on non-GPU Node ID 1866
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1868 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1868 now has a data dependency on non-GPU Node ID 1867
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1869 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1869 now has a data dependency on non-GPU Node ID 1868
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1870 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1870 now has a data dependency on non-GPU Node ID 1869
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1871 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1871 now has a data dependency on non-GPU Node ID 1870
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1872 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1872 now has a data dependency on non-GPU Node ID 1871
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1873 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1873 now has a data dependency on non-GPU Node ID 1872
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1874 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1874 now has a data dependency on non-GPU Node ID 1873
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1875 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1875 now has a data dependency on non-GPU Node ID 1874
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1876 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1876 now has a data dependency on non-GPU Node ID 1875
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1877 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1877 now has a data dependency on non-GPU Node ID 1876
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1878 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1878 now has a data dependency on non-GPU Node ID 1877
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1879 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1879 now has a data dependency on non-GPU Node ID 1878
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1880 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1880 now has a data dependency on non-GPU Node ID 1879
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1881 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1881 now has a data dependency on non-GPU Node ID 1880
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1882 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1882 now has a data dependency on non-GPU Node ID 1881
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1883 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1883 now has a data dependency on non-GPU Node ID 1882
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1884 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1884 now has a data dependency on non-GPU Node ID 1883
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1885 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1885 now has a data dependency on non-GPU Node ID 1884
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1886 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1886 now has a data dependency on non-GPU Node ID 1885
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1887 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1887 now has a data dependency on non-GPU Node ID 1886
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1888 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1888 now has a data dependency on non-GPU Node ID 1887
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1889 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1889 now has a data dependency on non-GPU Node ID 1888
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1890 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1890 now has a data dependency on non-GPU Node ID 1889
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1891 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1891 now has a data dependency on non-GPU Node ID 1890
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1892 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1892 now has a data dependency on non-GPU Node ID 1891
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1893 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1893 now has a data dependency on non-GPU Node ID 1892
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1894 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1894 now has a data dependency on non-GPU Node ID 1893
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1895 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1895 now has a data dependency on non-GPU Node ID 1894
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1896 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1896 now has a data dependency on non-GPU Node ID 1895
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1897 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1897 now has a data dependency on non-GPU Node ID 1896
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1898 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1898 now has a data dependency on non-GPU Node ID 1897
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1899 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1899 now has a data dependency on non-GPU Node ID 1898
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1900 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1900 now has a data dependency on non-GPU Node ID 1899
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1901 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1901 now has a data dependency on non-GPU Node ID 1900
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1902 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1902 now has a data dependency on non-GPU Node ID 1901
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1903 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1903 now has a data dependency on non-GPU Node ID 1902
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1904 now has an inter-thread data dependency on Node ID 1689
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1904 now has a data dependency on non-GPU Node ID 1903
DEBUG [08/19/2024 11:28:56 AM] CPU Node ID 1905 now has an inter-thread data dependency on Node ID 1689
